,ID,PF
3507,P26842,PF00020
3508,P26885,PF00254
3509,P26951,PF18611
3510,P26951,PF09240
3511,P26992,PF00041
3512,P27037,PF00069
3513,P27037,PF01064
3514,P27105,PF01145
3515,P27144,PF00406
3516,P27144,PF05191
3517,P27169,PF01731
3518,P27216,PF00191
3519,P27338,PF01593
3520,P27348,PF00244
3521,P27352,PF01122
3522,P27352,PF14478
3523,P27361,PF00069
3524,P27449,PF00137
3525,P27469,PF15103
3526,P27482,PF00036
3527,P27544,PF03798
3528,P27635,PF00252
3529,P27694,PF16900
3530,P27694,PF04057
3531,P27694,PF08646
3532,P27694,PF01336
3533,P27695,PF03372
3534,P27701,PF00335
3535,P27707,PF01712
3536,P27797,PF00262
3537,P27824,PF00262
3538,P27918,PF00090
3539,P27918,PF18487
3540,P27930,PF00047
3541,P27930,PF18452
3542,P28062,PF00227
3543,P28065,PF00227
3544,P28066,PF00227
3545,P28066,PF10584
3546,P28067,PF07654
3547,P28067,PF00993
3548,P28068,PF00969
3549,P28068,PF07654
3550,P28069,PF00157
3551,P28069,PF00046
3552,P28070,PF00227
3553,P28072,PF00227
3554,P28074,PF00227
3555,P28161,PF00043
3556,P28161,PF02798
3557,P28221,PF00001
3558,P28222,PF00001
3559,P28223,PF00001
3560,P28288,PF06472
3561,P28288,PF00005
3562,P28289,PF03250
3563,P28300,PF01186
3564,P28324,PF00178
3565,P28325,PF00031
3566,P28328,PF04757
3567,P28328,PF00097
3568,P28330,PF02770
3569,P28330,PF02771
3570,P28330,PF00441
3571,P28332,PF00107
3572,P28332,PF08240
3573,P28335,PF00001
3574,P28336,PF00001
3575,P28347,PF17725
3576,P28347,PF01285
3577,P28360,PF00046
3578,P28472,PF02931
3579,P28472,PF02932
3580,P28476,PF02931
3581,P28476,PF02932
3582,P28482,PF00069
3583,P28562,PF00782
3584,P28562,PF00581
3585,P28566,PF00001
3586,P28702,PF00105
3587,P28702,PF00104
3588,P28799,PF00396
3589,P28838,PF02789
3590,P28838,PF00883
3591,P28845,PF00106
3592,P28906,PF06365
3593,P28907,PF02267
3594,P28908,PF00020
3595,P29016,PF16497
3596,P29016,PF07654
3597,P29017,PF16497
3598,P29017,PF07654
3599,P29033,PF00029
3600,P29083,PF08271
3601,P29083,PF02002
3602,P29083,PF11521
3603,P29084,PF18121
3604,P29084,PF02186
3605,P29218,PF00459
3606,P29274,PF00001
3607,P29275,PF00001
3608,P29279,PF00093
3609,P29279,PF00219
3610,P29279,PF00007
3611,P29279,PF19035
3612,P29350,PF00017
3613,P29350,PF00102
3614,P29353,PF00017
3615,P29353,PF00640
3616,P29371,PF00001
3617,P29372,PF02245
3618,P29373,PF00061
3619,P29401,PF02779
3620,P29401,PF02780
3621,P29401,PF00456
3622,P29459,PF03039
3623,P29460,PF10420
3624,P29466,PF00619
3625,P29466,PF00656
3626,P29508,PF00079
3627,P29536,PF03250
3628,P29536,PF02205
3629,P29622,PF00079
3630,P29692,PF00736
3631,P29692,PF10587
3632,P29762,PF00061
3633,P29803,PF00676
3634,P29965,PF00229
3635,P29966,PF02063
3636,P29972,PF00230
3637,P29973,PF00027
3638,P29973,PF16526
3639,P29973,PF00520
3640,P29992,PF00503
3641,P30038,PF00171
3642,P30039,PF02567
3643,P30040,PF07912
3644,P30040,PF07749
3645,P30041,PF10417
3646,P30041,PF00578
3647,P30043,PF13460
3648,P30044,PF08534
3649,P30046,PF01187
3650,P30047,PF06399
3651,P30048,PF10417
3652,P30048,PF00578
3653,P30049,PF02823
3654,P30050,PF03946
3655,P30050,PF00298
3656,P30084,PF00378
3657,P30085,PF00406
3658,P30086,PF01161
3659,P30101,PF13848
3660,P30101,PF00085
3661,P30153,PF02985
3662,P30154,PF13646
3663,P30154,PF02985
3664,P30203,PF00530
3665,P30273,PF02189
3666,P30273,PF11628
3667,P30279,PF00134
3668,P30279,PF02984
3669,P30281,PF00134
3670,P30281,PF02984
3671,P30291,PF00069
3672,P30301,PF00230
3673,P30304,PF06617
3674,P30304,PF00581
3675,P30305,PF06617
3676,P30305,PF00581
3677,P30307,PF06617
3678,P30307,PF00581
3679,P30405,PF00160
3680,P30408,PF05805
3681,P30411,PF00001
3682,P30419,PF02799
3683,P30419,PF01233
3684,P30443,PF07654
3685,P30443,PF00129
3686,P30443,PF06623
3687,P30447,PF07654
3688,P30447,PF00129
3689,P30447,PF06623
3690,P30450,PF07654
3691,P30450,PF00129
3692,P30450,PF06623
3693,P30453,PF07654
3694,P30453,PF00129
3695,P30453,PF06623
3696,P30455,PF07654
3697,P30455,PF00129
3698,P30455,PF06623
3699,P30456,PF07654
3700,P30456,PF00129
3701,P30456,PF06623
3702,P30457,PF07654
3703,P30457,PF00129
3704,P30457,PF06623
3705,P30459,PF07654
3706,P30459,PF00129
3707,P30459,PF06623
3708,P30460,PF07654
3709,P30460,PF00129
3710,P30460,PF06623
3711,P30461,PF07654
3712,P30461,PF00129
3713,P30461,PF06623
3714,P30462,PF07654
3715,P30462,PF00129
3716,P30462,PF06623
3717,P30464,PF07654
3718,P30464,PF00129
3719,P30464,PF06623
3720,P30466,PF07654
3721,P30466,PF00129
3722,P30466,PF06623
3723,P30475,PF07654
3724,P30475,PF00129
3725,P30475,PF06623
3726,P30479,PF07654
3727,P30479,PF00129
3728,P30479,PF06623
3729,P30480,PF07654
3730,P30480,PF00129
3731,P30480,PF06623
3732,P30481,PF07654
3733,P30481,PF00129
3734,P30481,PF06623
3735,P30483,PF07654
3736,P30483,PF00129
3737,P30483,PF06623
3738,P30484,PF07654
3739,P30484,PF00129
3740,P30484,PF06623
3741,P30485,PF07654
3742,P30485,PF00129
3743,P30485,PF06623
3744,P30486,PF07654
3745,P30486,PF00129
3746,P30486,PF06623
3747,P30487,PF07654
3748,P30487,PF00129
3749,P30487,PF06623
3750,P30488,PF07654
3751,P30488,PF00129
3752,P30488,PF06623
3753,P30490,PF07654
3754,P30490,PF00129
3755,P30490,PF06623
3756,P30491,PF07654
3757,P30491,PF00129
3758,P30491,PF06623
3759,P30492,PF07654
3760,P30492,PF00129
3761,P30492,PF06623
3762,P30493,PF07654
3763,P30493,PF00129
3764,P30493,PF06623
3765,P30495,PF07654
3766,P30495,PF00129
3767,P30495,PF06623
3768,P30498,PF07654
3769,P30498,PF00129
3770,P30498,PF06623
3771,P30499,PF07654
3772,P30499,PF00129
3773,P30499,PF06623
3774,P30501,PF07654
3775,P30501,PF00129
3776,P30501,PF06623
3777,P30504,PF07654
3778,P30504,PF00129
3779,P30504,PF06623
3780,P30505,PF07654
3781,P30505,PF00129
3782,P30505,PF06623
3783,P30508,PF07654
3784,P30508,PF00129
3785,P30508,PF06623
3786,P30510,PF07654
3787,P30510,PF00129
3788,P30510,PF06623
3789,P30511,PF00129
3790,P30511,PF07654
3791,P30512,PF07654
3792,P30512,PF00129
3793,P30512,PF06623
3794,P30518,PF00001
3795,P30519,PF01126
3796,P30520,PF00709
3797,P30531,PF00209
3798,P30532,PF02931
3799,P30532,PF02932
3800,P30533,PF06401
3801,P30533,PF06400
3802,P30536,PF03073
3803,P30542,PF00001
3804,P30550,PF00001
3805,P30556,PF00001
3806,P30559,PF00001
3807,P30566,PF10397
3808,P30566,PF00206
3809,P30613,PF00224
3810,P30613,PF02887
3811,P30626,PF13833
3812,P30626,PF13405
3813,P30679,PF00503
3814,P30685,PF07654
3815,P30685,PF00129
3816,P30685,PF06623
3817,P30711,PF00043
3818,P30711,PF13417
3819,P30740,PF00079
3820,P30793,PF01227
3821,P30825,PF13906
3822,P30825,PF13520
3823,P30837,PF00171
3824,P30838,PF00171
3825,P30872,PF00001
3826,P30874,PF00001
3827,P30926,PF02931
3828,P30926,PF02932
3829,P30939,PF00001
3830,P30953,PF13853
3831,P30954,PF00001
3832,P30968,PF00001
3833,P30988,PF00002
3834,P30988,PF02793
3835,P30989,PF00001
3836,P30990,PF07421
3837,P31025,PF00061
3838,P31040,PF00890
3839,P31040,PF02910
3840,P31146,PF08953
3841,P31146,PF08954
3842,P31146,PF00400
3843,P31146,PF16300
3844,P31150,PF00996
3845,P31151,PF01023
3846,P31152,PF00069
3847,P31153,PF02773
3848,P31153,PF02772
3849,P31153,PF00438
3850,P31213,PF02544
3851,P31249,PF13293
3852,P31249,PF00046
3853,P31260,PF00046
3854,P31268,PF00046
3855,P31269,PF04617
3856,P31269,PF00046
3857,P31271,PF12284
3858,P31271,PF00046
3859,P31273,PF00046
3860,P31277,PF12045
3861,P31277,PF00046
3862,P31321,PF00027
3863,P31321,PF02197
3864,P31323,PF00027
3865,P31323,PF02197
3866,P31350,PF00268
3867,P31358,PF15116
3868,P31371,PF00167
3869,P31391,PF00001
3870,P31415,PF01216
3871,P31431,PF01034
3872,P31483,PF00076
3873,P31513,PF00743
3874,P31639,PF00474
3875,P31641,PF00209
3876,P31644,PF02931
3877,P31644,PF02932
3878,P31645,PF00209
3879,P31645,PF03491
3880,P31689,PF00684
3881,P31689,PF01556
3882,P31689,PF00226
3883,P31749,PF00433
3884,P31749,PF00069
3885,P31749,PF00169
3886,P31751,PF00433
3887,P31751,PF00069
3888,P31751,PF00169
3889,P31785,PF09240
3890,P31930,PF05193
3891,P31930,PF00675
3892,P31937,PF14833
3893,P31937,PF03446
3894,P31939,PF01808
3895,P31939,PF02142
3896,P31941,PF05240
3897,P31942,PF00076
3898,P31943,PF00076
3899,P31943,PF08080
3900,P31944,PF00656
3901,P31946,PF00244
3902,P31947,PF00244
3903,P31948,PF00515
3904,P31948,PF17830
3905,P31948,PF13181
3906,P31949,PF00036
3907,P31949,PF01023
3908,P31994,PF13895
3909,P31997,PF13895
3910,P31997,PF13927
3911,P31997,PF07686
3912,P32119,PF10417
3913,P32119,PF00578
3914,P32121,PF02752
3915,P32121,PF00339
3916,P32189,PF00370
3917,P32189,PF02782
3918,P32238,PF09193
3919,P32238,PF00001
3920,P32239,PF00001
3921,P32241,PF00002
3922,P32241,PF02793
3923,P32243,PF03529
3924,P32243,PF00046
3925,P32245,PF00001
3926,P32246,PF00001
3927,P32247,PF00001
3928,P32248,PF00001
3929,P32249,PF00001
3930,P32297,PF02931
3931,P32297,PF02932
3932,P32298,PF00069
3933,P32298,PF00615
3934,P32302,PF00001
3935,P32314,PF00250
3936,P32320,PF00383
3937,P32321,PF00383
3938,P32322,PF03807
3939,P32322,PF14748
3940,P32455,PF02263
3941,P32455,PF02841
3942,P32456,PF02263
3943,P32456,PF02841
3944,P32519,PF12310
3945,P32519,PF00178
3946,P32745,PF00001
3947,P32754,PF13669
3948,P32754,PF00903
3949,P32780,PF08567
3950,P32780,PF03909
3951,P32856,PF05739
3952,P32856,PF00804
3953,P32881,PF00143
3954,P32929,PF01053
3955,P32942,PF03921
3956,P32969,PF00347
3957,P32970,PF00229
3958,P32971,PF00229
3959,P33032,PF00001
3960,P33121,PF13193
3961,P33121,PF00501
3962,P33240,PF14327
3963,P33240,PF00076
3964,P33240,PF14304
3965,P33241,PF02029
3966,P33260,PF00067
3967,P33261,PF00067
3968,P33316,PF00692
3969,P33681,PF08205
3970,P33681,PF07686
3971,P33763,PF01023
3972,P33764,PF01023
3973,P33778,PF00125
3974,P33908,PF01532
3975,P33947,PF00810
3976,P34059,PF00884
3977,P34059,PF14707
3978,P34096,PF00074
3979,P34741,PF01034
3980,P34810,PF01299
3981,P34896,PF00464
3982,P34897,PF00464
3983,P34903,PF02931
3984,P34903,PF02932
3985,P34913,PF00702
3986,P34913,PF00561
3987,P34925,PF02019
3988,P34925,PF07714
3989,P34931,PF00012
3990,P34947,PF00069
3991,P34947,PF00615
3992,P34949,PF01238
3993,P34969,PF00001
3994,P34972,PF00001
3995,P34981,PF00001
3996,P34982,PF13853
3997,P34995,PF00001
3998,P34998,PF00002
3999,P34998,PF02793
4000,P35030,PF00089
4001,P35052,PF01153
4002,P35080,PF00235
4003,P35212,PF00029
4004,P35218,PF00194
4005,P35225,PF03487
4006,P35226,PF16207
4007,P35226,PF13923
4008,P35227,PF16207
4009,P35227,PF13923
4010,P35232,PF01145
4011,P35236,PF00102
4012,P35237,PF00079
4013,P35240,PF00373
4014,P35240,PF09379
4015,P35240,PF09380
4016,P35240,PF00769
4017,P35241,PF00373
4018,P35241,PF09379
4019,P35241,PF09380
4020,P35241,PF00769
4021,P35244,PF08661
4022,P35247,PF09006
4023,P35247,PF00059
4024,P35247,PF01391
4025,P35249,PF00004
4026,P35249,PF08542
4027,P35250,PF00004
4028,P35250,PF08542
4029,P35268,PF01776
4030,P35269,PF05793
4031,P35270,PF00106
4032,P35318,PF00214
4033,P35321,PF02389
4034,P35326,PF14820
4035,P35346,PF00001
4036,P35348,PF00001
4037,P35354,PF00008
4038,P35354,PF03098
4039,P35367,PF00001
4040,P35368,PF00001
4041,P35372,PF00001
4042,P35398,PF00105
4043,P35398,PF00104
4044,P35408,PF00001
4045,P35414,PF00001
4046,P35453,PF12284
4047,P35453,PF00046
4048,P35462,PF00001
4049,P35475,PF01229
4050,P35503,PF00201
4051,P35520,PF00291
4052,P35520,PF00571
4053,P35527,PF00038
4054,P35542,PF00277
4055,P35557,PF03727
4056,P35557,PF00349
4057,P35558,PF00821
4058,P35558,PF17297
4059,P35575,PF01569
4060,P35610,PF03062
4061,P35613,PF13927
4062,P35625,PF00965
4063,P35626,PF00069
4064,P35626,PF00615
4065,P35626,PF00169
4066,P35637,PF00076
4067,P35637,PF00641
4068,P35659,PF08766
4069,P35663,PF15241
4070,P35680,PF04814
4071,P35680,PF04812
4072,P35713,PF12067
4073,P35713,PF00505
4074,P35716,PF00505
4075,P35754,PF00462
4076,P35790,PF01633
4077,P35813,PF07830
4078,P35813,PF00481
4079,P35858,PF13855
4080,P35858,PF01462
4081,P35900,PF00038
4082,P35908,PF00038
4083,P35908,PF16208
4084,P35914,PF00682
4085,P35998,PF17862
4086,P35998,PF00004
4087,P36021,PF07690
4088,P36222,PF00704
4089,P36268,PF01019
4090,P36269,PF01019
4091,P36382,PF00029
4092,P36382,PF16791
4093,P36383,PF00029
4094,P36402,PF08347
4095,P36402,PF00505
4096,P36404,PF00025
4097,P36405,PF00025
4098,P36406,PF00643
4099,P36406,PF00025
4100,P36406,PF13445
4101,P36507,PF00069
4102,P36542,PF00231
4103,P36543,PF01991
4104,P36544,PF02931
4105,P36544,PF02932
4106,P36551,PF01218
4107,P36575,PF02752
4108,P36575,PF00339
4109,P36578,PF00573
4110,P36578,PF14374
4111,P36639,PF00293
4112,P36871,PF02880
4113,P36871,PF02879
4114,P36871,PF02878
4115,P36873,PF16891
4116,P36873,PF00149
4117,P36894,PF08515
4118,P36894,PF07714
4119,P36894,PF01064
4120,P36896,PF08515
4121,P36896,PF00069
4122,P36896,PF01064
4123,P36897,PF08515
4124,P36897,PF00069
4125,P36897,PF01064
4126,P36915,PF01926
4127,P36941,PF00020
4128,P36952,PF00079
4129,P36954,PF02150
4130,P36954,PF01096
4131,P36955,PF00079
4132,P36957,PF00364
4133,P36957,PF00198
4134,P36959,PF00478
4135,P36969,PF00255
4136,P37023,PF08515
4137,P37023,PF07714
4138,P37058,PF00106
4139,P37059,PF00106
4140,P37088,PF00858
4141,P37108,PF02290
4142,P37173,PF07714
4143,P37173,PF08917
4144,P37198,PF05064
4145,P37231,PF00105
4146,P37231,PF12577
4147,P37231,PF00104
4148,P37235,PF13833
4149,P37235,PF13499
4150,P37268,PF00494
4151,P37287,PF00534
4152,P37287,PF08288
4153,P37288,PF00001
4154,P37288,PF08983
4155,P37802,PF00307
4156,P37802,PF00402
4157,P37837,PF00923
4158,P37840,PF01387
4159,P38117,PF01012
4160,P38159,PF00076
4161,P38159,PF08081
4162,P38405,PF00503
4163,P38432,PF15862
4164,P38484,PF09294
4165,P38484,PF01108
4166,P38567,PF01630
4167,P38571,PF00561
4168,P38606,PF16886
4169,P38606,PF00006
4170,P38606,PF02874
4171,P38646,PF00012
4172,P38919,PF00270
4173,P38919,PF00271
4174,P38936,PF02234
4175,P39019,PF01090
4176,P39023,PF00297
4177,P39210,PF04117
4178,P39656,PF03345
4179,P39687,PF14580
4180,P39748,PF00867
4181,P39748,PF00752
4182,P39877,PF00068
4183,P39900,PF00413
4184,P39900,PF01471
4185,P39900,PF00045
4186,P39905,PF00019
4187,P40121,PF00626
4188,P40126,PF00264
4189,P40197,PF13855
4190,P40199,PF13895
4191,P40199,PF13927
4192,P40199,PF07686
4193,P40222,PF09728
4194,P40227,PF00118
4195,P40238,PF09067
4196,P40238,PF00041
4197,P40259,PF07686
4198,P40261,PF01234
4199,P40305,PF06140
4200,P40306,PF00227
4201,P40306,PF12465
4202,P40313,PF00089
4203,P40337,PF17211
4204,P40337,PF01847
4205,P40394,PF00107
4206,P40394,PF08240
4207,P40424,PF03792
4208,P40424,PF00046
4209,P40425,PF03792
4210,P40425,PF00046
4211,P40429,PF00572
4212,P40616,PF00025
4213,P40617,PF00025
4214,P40855,PF04614
4215,P40925,PF00056
4216,P40925,PF02866
4217,P40926,PF00056
4218,P40926,PF02866
4219,P40933,PF02372
4220,P40937,PF00004
4221,P40937,PF08542
4222,P40938,PF13177
4223,P40967,PF00801
4224,P41091,PF09173
4225,P41091,PF00009
4226,P41091,PF03144
4227,P41134,PF00010
4228,P41143,PF00001
4229,P41145,PF00001
4230,P41146,PF00001
4231,P41159,PF02024
4232,P41161,PF00178
4233,P41161,PF04621
4234,P41181,PF00230
4235,P41208,PF13499
4236,P41212,PF00178
4237,P41212,PF02198
4238,P41214,PF01253
4239,P41214,PF17832
4240,P41217,PF00047
4241,P41218,PF02760
4242,P41218,PF02758
4243,P41219,PF00038
4244,P41219,PF04732
4245,P41220,PF00615
4246,P41221,PF00110
4247,P41222,PF00061
4248,P41223,PF01125
4249,P41225,PF12336
4250,P41225,PF00505
4251,P41227,PF00583
4252,P41231,PF00001
4253,P41235,PF00105
4254,P41235,PF00104
4255,P41238,PF05240
4256,P41240,PF00017
4257,P41240,PF00018
4258,P41240,PF07714
4259,P41247,PF01734
4260,P41271,PF03045
4261,P41279,PF00069
4262,P41439,PF03024
4263,P41440,PF01770
4264,P41567,PF01253
4265,P41586,PF00002
4266,P41586,PF02793
4267,P41587,PF00002
4268,P41587,PF02793
4269,P41595,PF00001
4270,P41597,PF00001
4271,P41732,PF00335
4272,P41743,PF00433
4273,P41743,PF00564
4274,P41743,PF00069
4275,P41743,PF00130
4276,P41968,PF00001
4277,P41970,PF00178
4278,P42025,PF00022
4279,P42081,PF13895
4280,P42081,PF07686
4281,P42126,PF00378
4282,P42127,PF05039
4283,P42166,PF11560
4284,P42166,PF08198
4285,P42166,PF03020
4286,P42167,PF08198
4287,P42167,PF03020
4288,P42330,PF00248
4289,P42331,PF00620
4290,P42331,PF00169
4291,P42357,PF00221
4292,P42568,PF03366
4293,P42568,PF17793
4294,P42574,PF00656
4295,P42575,PF00619
4296,P42575,PF00656
4297,P42677,PF01667
4298,P42679,PF00017
4299,P42679,PF00018
4300,P42679,PF07714
4301,P42680,PF00018
4302,P42680,PF07714
4303,P42680,PF00169
4304,P42680,PF00779
4305,P42680,PF00017
4306,P42681,PF00017
4307,P42681,PF00018
4308,P42681,PF07714
4309,P42685,PF00017
4310,P42685,PF00018
4311,P42685,PF07714
4312,P42696,PF00076
4313,P42701,PF00041
4314,P42765,PF02803
4315,P42765,PF00108
4316,P42766,PF00831
4317,P42768,PF00786
4318,P42768,PF00568
4319,P42768,PF02205
4320,P42773,PF13637
4321,P42785,PF05577
4322,P42830,PF00048
4323,P42857,PF06387
4324,P43003,PF00375
4325,P43004,PF00375
4326,P43005,PF00375
4327,P43007,PF00375
4328,P43026,PF00688
4329,P43026,PF00019
4330,P43034,PF08513
4331,P43034,PF00400
4332,P43080,PF13833
4333,P43080,PF13499
4334,P43088,PF00001
4335,P43115,PF00001
4336,P43116,PF00001
4337,P43119,PF00001
4338,P43121,PF00047
4339,P43121,PF08205
4340,P43121,PF13927
4341,P43121,PF07686
4342,P43155,PF00755
4343,P43166,PF00194
4344,P43220,PF00002
4345,P43220,PF02793
4346,P43235,PF08246
4347,P43235,PF00112
4348,P43250,PF00069
4349,P43250,PF00615
4350,P43251,PF19018
4351,P43251,PF00795
4352,P43268,PF00178
4353,P43268,PF04621
4354,P43307,PF03896
4355,P43308,PF05753
4356,P43351,PF04098
4357,P43353,PF00171
4358,P43354,PF00105
4359,P43354,PF00104
4360,P43355,PF01454
4361,P43355,PF12440
4362,P43356,PF01454
4363,P43356,PF12440
4364,P43357,PF01454
4365,P43357,PF12440
4366,P43364,PF01454
4367,P43364,PF12440
4368,P43378,PF00650
4369,P43378,PF00102
4370,P43403,PF00017
4371,P43403,PF07714
4372,P43405,PF00017
4373,P43405,PF07714
4374,P43487,PF00638
4375,P43489,PF00020
4376,P43490,PF18127
4377,P43490,PF04095
4378,P43626,PF00047
4379,P43627,PF00047
4380,P43628,PF00047
4381,P43629,PF00047
4382,P43630,PF00047
4383,P43631,PF00047
4384,P43632,PF00047
4385,P43652,PF00273
4386,P43657,PF00001
4387,P43681,PF02931
4388,P43681,PF02932
4389,P43686,PF17862
4390,P43686,PF00004
4391,P43686,PF16450
4392,P43694,PF00320
4393,P43694,PF05349
4394,P43699,PF00046
4395,P43897,PF00889
4396,P45378,PF00992
4397,P45379,PF00992
4398,P45381,PF04952
4399,P45452,PF00413
4400,P45452,PF01471
4401,P45452,PF00045
4402,P45844,PF00005
4403,P45844,PF01061
4404,P45844,PF19055
4405,P45877,PF00160
4406,P45880,PF01459
4407,P45954,PF02770
4408,P45954,PF02771
4409,P45954,PF00441
4410,P45973,PF01393
4411,P45973,PF00385
4412,P45983,PF00069
4413,P45984,PF00069
4414,P45985,PF00069
4415,P46060,PF07834
4416,P46060,PF13516
4417,P46063,PF09382
4418,P46063,PF16124
4419,P46063,PF00270
4420,P46063,PF00271
4421,P46089,PF00001
4422,P46091,PF00001
4423,P46092,PF00001
4424,P46093,PF00001
4425,P46094,PF00001
4426,P46095,PF00001
4427,P46098,PF02931
4428,P46098,PF02932
4429,P46108,PF07653
4430,P46108,PF00017
4431,P46108,PF00018
4432,P46109,PF07653
4433,P46109,PF00017
4434,P46109,PF00018
4435,P46439,PF02798
4436,P46439,PF14497
4437,P46527,PF02234
4438,P46597,PF16864
4439,P46597,PF00891
4440,P46663,PF00001
4441,P46721,PF07648
4442,P46721,PF03137
4443,P46734,PF00069
4444,P46736,PF01398
4445,P46736,PF18110
4446,P46776,PF00828
4447,P46777,PF14204
4448,P46777,PF17144
4449,P46778,PF01157
4450,P46779,PF01778
4451,P46781,PF01479
4452,P46781,PF00163
4453,P46782,PF00177
4454,P46783,PF03501
4455,P46926,PF01182
4456,P46937,PF00397
4457,P46952,PF06052
4458,P46976,PF01501
4459,P47211,PF00001
4460,P47736,PF02188
4461,P47736,PF02145
4462,P47755,PF01267
4463,P47756,PF01115
4464,P47775,PF00001
4465,P47804,PF00001
4466,P47813,PF01176
4467,P47869,PF02931
4468,P47869,PF02932
4469,P47870,PF02931
4470,P47870,PF02932
4471,P47871,PF00002
4472,P47871,PF02793
4473,P47872,PF00002
4474,P47872,PF02793
4475,P47881,PF13853
4476,P47883,PF13853
4477,P47884,PF13853
4478,P47887,PF13853
4479,P47888,PF13853
4480,P47890,PF13853
4481,P47893,PF13853
4482,P47895,PF00171
4483,P47898,PF00001
4484,P47900,PF00001
4485,P47901,PF00001
4486,P47914,PF01779
4487,P47928,PF00010
4488,P47929,PF00337
4489,P47985,PF02921
4490,P47985,PF09165
4491,P47985,PF00355
4492,P47992,PF00048
4493,P48023,PF00229
4494,P48029,PF00209
4495,P48039,PF00001
4496,P48047,PF00213
4497,P48048,PF17655
4498,P48048,PF01007
4499,P48050,PF17655
4500,P48050,PF01007
4501,P48051,PF17655
4502,P48051,PF01007
4503,P48052,PF00246
4504,P48052,PF02244
4505,P48059,PF00412
4506,P48060,PF00188
4507,P48061,PF00048
4508,P48065,PF00209
4509,P48066,PF00209
4510,P48145,PF00001
4511,P48146,PF00001
4512,P48165,PF00029
4513,P48165,PF03509
4514,P48167,PF02931
4515,P48167,PF02932
4516,P48169,PF02931
4517,P48169,PF02932
4518,P48201,PF00137
4519,P48304,PF00059
4520,P48307,PF00014
4521,P48382,PF18326
4522,P48382,PF02257
4523,P48382,PF14621
4524,P48426,PF01504
4525,P48431,PF12336
4526,P48431,PF00505
4527,P48436,PF12444
4528,P48436,PF00505
4529,P48443,PF00105
4530,P48443,PF11825
4531,P48443,PF00104
4532,P48444,PF01217
4533,P48444,PF00928
4534,P48448,PF00171
4535,P48454,PF00149
4536,P48506,PF03074
4537,P48509,PF00335
4538,P48544,PF17655
4539,P48544,PF01007
4540,P48546,PF00002
4541,P48546,PF02793
4542,P48547,PF00520
4543,P48547,PF02214
4544,P48549,PF17655
4545,P48549,PF01007
4546,P48551,PF09294
4547,P48551,PF01108
4548,P48556,PF10075
4549,P48594,PF00079
4550,P48637,PF03917
4551,P48637,PF03199
4552,P48643,PF00118
4553,P48645,PF02070
4554,P48651,PF03034
4555,P48664,PF00375
4556,P48668,PF00038
4557,P48668,PF16208
4558,P48723,PF00012
4559,P48728,PF01571
4560,P48728,PF08669
4561,P48729,PF00069
4562,P48730,PF00069
4563,P48735,PF00180
4564,P48739,PF02121
4565,P48740,PF00431
4566,P48740,PF00089
4567,P48740,PF00084
4568,P48741,PF00012
4569,P48745,PF00093
4570,P48745,PF00219
4571,P48745,PF00007
4572,P48745,PF19035
4573,P48775,PF03301
4574,P48788,PF00992
4575,P49005,PF04042
4576,P49005,PF18018
4577,P49006,PF02063
4578,P49019,PF00001
4579,P49023,PF00412
4580,P49023,PF03535
4581,P49069,PF14963
4582,P49116,PF00105
4583,P49116,PF00104
4584,P49137,PF00069
4585,P49146,PF00001
4586,P49184,PF03372
4587,P49189,PF00171
4588,P49190,PF00002
4589,P49190,PF02793
4590,P49207,PF01199
4591,P49221,PF00927
4592,P49221,PF01841
4593,P49221,PF00868
4594,P49238,PF00001
4595,P49247,PF06026
4596,P49257,PF03388
4597,P49279,PF01566
4598,P49281,PF01566
4599,P49286,PF00001
4600,P49326,PF00743
